./nd_dem.tif,./slp_8.tif,./asp_8.tif,8,NO_WRITER,8,1,ST,PGT_READING,PGTDEL_WRITING,0.0117753,0.00427693,0.00247737,0.0214894,0.040019,
./nd_dem.tif,./slp_1.tif,./asp_1.tif,1,NO_WRITER,8,1,ST,PGT_READING,PGTDEL_WRITING,0.00204362,0.0111148,0.00294937,3.53737,3.55347,
